"","createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
"188","2020-11-20 09:36:10.58",15,624,"부산","釜山","Busan",2,577,32,2,0,"18.29",5767,"2020년 11월 20일 00시","null"
"189","2020-11-20 09:36:10.58",84,7236,"서울","首<U+5C14>","Seoul",132,6109,1043,127,5,"74.34",5766,"2020년 11월 20일 00시","null"
"190","2020-11-20 09:36:10.58",501,30017,"합계","合<U+8BA1>","Total",363,26263,3253,320,43,"57.89",5765,"2020년 11월 20일 00시","null"
"191","2020-11-19 09:33:08.334",0,2058,"검역","隔離區","Lazaretto",39,1549,509,0,39,"-",5764,"2020년 11월 19일 00시","null"
"192","2020-11-19 09:33:08.334",0,63,"제주","<U+6D4E>州","Jeju",0,59,4,0,0,"9.39",5763,"2020년 11월 19일 00시","null"
"193","2020-11-19 09:33:08.334",0,428,"경남","<U+5E86>南","Gyeongsangnam-do",28,334,94,28,0,"12.73",5762,"2020년 11월 19일 00시","null"
"194","2020-11-19 09:33:08.334",57,1639,"경북","<U+5E86>北","Gyeongsangbuk-do",8,1533,49,8,0,"61.56",5761,"2020년 11월 19일 00시","null"
"195","2020-11-19 09:33:08.334",2,307,"전남","全南","Jeollanam-do",28,185,120,27,1,"16.46",5760,"2020년 11월 19일 00시","null"
"196","2020-11-19 09:33:08.334",1,181,"전북","全北","Jeollabuk-do",2,165,15,1,1,"9.96",5759,"2020년 11월 19일 00시","null"
"197","2020-11-19 09:33:08.334",8,733,"충남","忠南","Chungcheongnam-do",13,580,145,13,0,"34.54",5758,"2020년 11월 19일 00시","null"
"198","2020-11-19 09:33:08.333",3,222,"충북","忠北","Chungcheongbuk-do",4,191,28,3,1,"13.88",5757,"2020년 11월 19일 00시","null"
"199","2020-11-19 09:33:08.333",5,452,"강원","江原","Gangwon-do",20,282,165,20,0,"29.34",5756,"2020년 11월 19일 00시","null"
"200","2020-11-19 09:33:08.333",106,6201,"경기","京畿","Gyeonggi-do",64,5421,674,59,5,"46.80",5755,"2020년 11월 19일 00시","null"
"201","2020-11-19 09:33:08.333",0,86,"세종","世宗","Sejong",0,82,4,0,0,"25.12",5754,"2020년 11월 19일 00시","null"
"202","2020-11-19 09:33:08.333",2,170,"울산","蔚山","Ulsan",0,162,6,0,0,"14.82",5753,"2020년 11월 19일 00시","null"
"203","2020-11-19 09:33:08.333",6,456,"대전","大田","Daejeon",1,434,16,1,0,"30.93",5752,"2020년 11월 19일 00시","null"
"204","2020-11-19 09:33:08.333",3,595,"광주","光州","Gwangju",8,511,81,8,0,"40.85",5751,"2020년 11월 19일 00시","null"
"205","2020-11-19 09:33:08.333",11,1127,"인천","仁川","Incheon",12,1043,73,11,1,"38.12",5750,"2020년 11월 19일 00시","null"
"206","2020-11-19 09:33:08.332",196,7210,"대구","大邱","Daegu",2,6979,35,2,0,"295.92",5749,"2020년 11월 19일 00시","null"
"207","2020-11-19 09:33:08.332",15,622,"부산","釜山","Busan",5,576,31,5,0,"18.23",5748,"2020년 11월 19일 00시","null"
"208","2020-11-19 09:33:08.332",83,7104,"서울","首<U+5C14>","Seoul",109,6012,1009,107,2,"72.98",5747,"2020년 11월 19일 00시","null"
"209","2020-11-19 09:33:08.332",498,29654,"합계","合<U+8BA1>","Total",343,26098,3058,293,50,"57.19",5746,"2020년 11월 19일 00시","null"
"210","2020-11-18 09:34:19.617",0,2019,"검역","隔離區","Lazaretto",50,1547,472,0,50,"-",5745,"2020년 11월 18일 00시","null"
"211","2020-11-18 09:34:19.617",0,63,"제주","<U+6D4E>州","Jeju",0,59,4,0,0,"9.39",5744,"2020년 11월 18일 00시","null"
"212","2020-11-18 09:34:19.617",0,400,"경남","<U+5E86>南","Gyeongsangnam-do",9,322,78,9,0,"11.90",5743,"2020년 11월 18일 00시","null"
"213","2020-11-18 09:34:19.617",57,1631,"경북","<U+5E86>北","Gyeongsangbuk-do",16,1533,41,12,4,"61.26",5742,"2020년 11월 18일 00시","null"
"214","2020-11-18 09:34:19.617",2,279,"전남","全南","Jeollanam-do",15,184,93,15,0,"14.96",5741,"2020년 11월 18일 00시","null"
"215","2020-11-18 09:34:19.617",1,179,"전북","全北","Jeollabuk-do",0,164,14,0,0,"9.85",5740,"2020년 11월 18일 00시","null"
"216","2020-11-18 09:34:19.617",8,720,"충남","忠南","Chungcheongnam-do",7,569,143,6,1,"33.92",5739,"2020년 11월 18일 00시","null"
"217","2020-11-18 09:34:19.617",3,218,"충북","忠北","Chungcheongbuk-do",0,188,27,0,0,"13.63",5738,"2020년 11월 18일 00시","null"
"218","2020-11-18 09:34:19.616",5,432,"강원","江原","Gangwon-do",5,279,148,5,0,"28.04",5737,"2020년 11월 18일 00시","null"
"219","2020-11-18 09:34:19.616",105,6137,"경기","京畿","Gyeonggi-do",87,5383,649,81,6,"46.32",5736,"2020년 11월 18일 00시","null"
"220","2020-11-18 09:34:19.616",0,86,"세종","世宗","Sejong",0,82,4,0,0,"25.12",5735,"2020년 11월 18일 00시","null"
"221","2020-11-18 09:34:19.616",2,170,"울산","蔚山","Ulsan",3,162,6,0,3,"14.82",5734,"2020년 11월 18일 00시","null"
"222","2020-11-18 09:34:19.616",6,455,"대전","大田","Daejeon",1,434,15,1,0,"30.87",5733,"2020년 11월 18일 00시","null"
"223","2020-11-18 09:34:19.616",3,587,"광주","光州","Gwangju",9,511,73,9,0,"40.30",5732,"2020년 11월 18일 00시","null"
"224","2020-11-18 09:34:19.616",11,1115,"인천","仁川","Incheon",12,1040,64,9,3,"37.72",5731,"2020년 11월 18일 00시","null"
"225","2020-11-18 09:34:19.615",196,7208,"대구","大邱","Daegu",2,6975,37,2,0,"295.84",5730,"2020년 11월 18일 00시","null"
"226","2020-11-18 09:34:19.615",15,617,"부산","釜山","Busan",5,573,29,5,0,"18.08",5729,"2020년 11월 18일 00시","null"
"227","2020-11-18 09:34:19.615",82,6995,"서울","首<U+5C14>","Seoul",92,5968,945,91,1,"71.87",5728,"2020년 11월 18일 00시","null"
"228","2020-11-18 09:34:19.614",496,29311,"합계","合<U+8BA1>","Total",313,25973,2842,245,68,"56.53",5727,"2020년 11월 18일 00시","null"
"229","2020-11-17 09:37:35.846",0,1969,"검역","隔離區","Lazaretto",8,1541,428,0,8,"-",5726,"2020년 11월 17일 00시","null"
"230","2020-11-17 09:37:35.846",0,63,"제주","<U+6D4E>州","Jeju",0,59,4,0,0,"9.39",5725,"2020년 11월 17일 00시","null"
"231","2020-11-17 09:37:35.846",0,391,"경남","<U+5E86>南","Gyeongsangnam-do",3,318,73,3,0,"11.63",5724,"2020년 11월 17일 00시","null"
"232","2020-11-17 09:37:35.846",57,1615,"경북","<U+5E86>北","Gyeongsangbuk-do",3,1532,26,3,0,"60.66",5723,"2020년 11월 17일 00시","null"
"233","2020-11-17 09:37:35.846",2,264,"전남","全南","Jeollanam-do",16,184,78,16,0,"14.16",5722,"2020년 11월 17일 00시","null"
"234","2020-11-17 09:37:35.846",1,179,"전북","全北","Jeollabuk-do",0,163,15,0,0,"9.85",5721,"2020년 11월 17일 00시","null"
"235","2020-11-17 09:37:35.846",8,713,"충남","忠南","Chungcheongnam-do",9,559,146,9,0,"33.59",5720,"2020년 11월 17일 00시","null"
"236","2020-11-17 09:37:35.846",3,218,"충북","忠北","Chungcheongbuk-do",0,185,30,0,0,"13.63",5719,"2020년 11월 17일 00시","null"
"237","2020-11-17 09:37:35.845",4,427,"강원","江原","Gangwon-do",13,279,144,13,0,"27.72",5718,"2020년 11월 17일 00시","null"
"238","2020-11-17 09:37:35.845",105,6050,"경기","京畿","Gyeonggi-do",52,5349,596,38,14,"45.66",5717,"2020년 11월 17일 00시","null"
"239","2020-11-17 09:37:35.845",0,86,"세종","世宗","Sejong",1,82,4,0,1,"25.12",5716,"2020년 11월 17일 00시","null"
"240","2020-11-17 09:37:35.845",2,167,"울산","蔚山","Ulsan",0,162,3,0,0,"14.56",5715,"2020년 11월 17일 00시","null"
"241","2020-11-17 09:37:35.845",6,454,"대전","大田","Daejeon",1,433,15,1,0,"30.80",5714,"2020년 11월 17일 00시","null"
"242","2020-11-17 09:37:35.845",3,578,"광주","光州","Gwangju",18,510,65,18,0,"39.68",5713,"2020년 11월 17일 00시","null"
"243","2020-11-17 09:37:35.845",11,1103,"인천","仁川","Incheon",13,1038,54,12,1,"37.31",5712,"2020년 11월 17일 00시","null"
"244","2020-11-17 09:37:35.845",196,7206,"대구","大邱","Daegu",3,6975,35,2,1,"295.75",5711,"2020년 11월 17일 00시","null"
"245","2020-11-17 09:37:35.844",15,612,"부산","釜山","Busan",0,568,29,0,0,"17.94",5710,"2020년 11월 17일 00시","null"
"246","2020-11-17 09:37:35.844",81,6903,"서울","首<U+5C14>","Seoul",90,5923,899,87,3,"70.92",5709,"2020년 11월 17일 00시","null"
"247","2020-11-17 09:37:35.844",494,28998,"합계","合<U+8BA1>","Total",230,25860,2644,202,28,"55.93",5708,"2020년 11월 17일 00시","null"
"248","2020-11-16 09:34:53.174",0,1961,"검역","隔離區","Lazaretto",23,1534,427,0,23,"-",5707,"2020년 11월 16일 00시","null"
"249","2020-11-16 09:34:53.174",0,63,"제주","<U+6D4E>州","Jeju",1,59,4,1,0,"9.39",5706,"2020년 11월 16일 00시","null"
"250","2020-11-16 09:34:53.174",0,388,"경남","<U+5E86>南","Gyeongsangnam-do",4,317,71,4,0,"11.54",5705,"2020년 11월 16일 00시","null"
"251","2020-11-16 09:34:53.174",57,1612,"경북","<U+5E86>北","Gyeongsangbuk-do",14,1532,23,13,1,"60.54",5704,"2020년 11월 16일 00시","null"
"252","2020-11-16 09:34:53.173",2,248,"전남","全南","Jeollanam-do",10,182,64,10,0,"13.30",5703,"2020년 11월 16일 00시","null"
"253","2020-11-16 09:34:53.173",1,179,"전북","全北","Jeollabuk-do",1,163,15,1,0,"9.85",5702,"2020년 11월 16일 00시","null"
"254","2020-11-16 09:34:53.173",8,704,"충남","忠南","Chungcheongnam-do",6,552,144,6,0,"33.17",5701,"2020년 11월 16일 00시","null"
"255","2020-11-16 09:34:53.173",3,218,"충북","忠北","Chungcheongbuk-do",3,184,31,3,0,"13.63",5700,"2020년 11월 16일 00시","null"
"256","2020-11-16 09:34:53.173",4,414,"강원","江原","Gangwon-do",20,273,137,20,0,"26.87",5699,"2020년 11월 16일 00시","null"
"257","2020-11-16 09:34:53.173",105,5998,"경기","京畿","Gyeonggi-do",42,5315,578,39,3,"45.27",5698,"2020년 11월 16일 00시","null"
"258","2020-11-16 09:34:53.173",0,85,"세종","世宗","Sejong",1,82,3,1,0,"24.83",5697,"2020년 11월 16일 00시","null"
"259","2020-11-16 09:34:53.173",2,167,"울산","蔚山","Ulsan",0,161,4,0,0,"14.56",5696,"2020년 11월 16일 00시","null"
"260","2020-11-16 09:34:53.173",6,453,"대전","大田","Daejeon",3,433,14,2,1,"30.73",5695,"2020년 11월 16일 00시","null"
"261","2020-11-16 09:34:53.172",3,560,"광주","光州","Gwangju",4,510,47,4,0,"38.44",5694,"2020년 11월 16일 00시","null"
"262","2020-11-16 09:34:53.172",11,1090,"인천","仁川","Incheon",10,1038,41,10,0,"36.87",5693,"2020년 11월 16일 00시","null"
"263","2020-11-16 09:34:53.172",196,7203,"대구","大邱","Daegu",0,6971,36,0,0,"295.63",5692,"2020년 11월 16일 00시","null"
"264","2020-11-16 09:34:53.172",15,612,"부산","釜山","Busan",0,568,29,0,0,"17.94",5691,"2020년 11월 16일 00시","null"
"265","2020-11-16 09:34:53.172",81,6814,"서울","首<U+5C14>","Seoul",81,5885,848,79,2,"70.01",5690,"2020년 11월 16일 00시","null"
"266","2020-11-16 09:34:53.172",494,28769,"합계","合<U+8BA1>","Total",223,25759,2516,193,30,"55.49",5689,"2020년 11월 16일 00시","null"
"267","2020-11-15 09:40:45.719",0,1938,"검역","隔離區","Lazaretto",18,1530,408,0,18,"-",5688,"2020년 11월 15일 00시","null"
"268","2020-11-15 09:40:45.719",0,62,"제주","<U+6D4E>州","Jeju",0,59,3,0,0,"9.24",5687,"2020년 11월 15일 00시","null"
"269","2020-11-15 09:40:45.719",0,384,"경남","<U+5E86>南","Gyeongsangnam-do",3,317,67,3,0,"11.42",5686,"2020년 11월 15일 00시","null"
"270","2020-11-15 09:40:45.719",57,1598,"경북","<U+5E86>北","Gyeongsangbuk-do",2,1531,10,2,0,"60.02",5685,"2020년 11월 15일 00시","null"
"271","2020-11-15 09:40:45.718",2,238,"전남","全南","Jeollanam-do",9,182,54,8,1,"12.76",5684,"2020년 11월 15일 00시","null"
"272","2020-11-15 09:40:45.718",1,178,"전북","全北","Jeollabuk-do",2,163,14,0,2,"9.79",5683,"2020년 11월 15일 00시","null"
"273","2020-11-15 09:40:45.718",8,698,"충남","忠南","Chungcheongnam-do",5,538,152,5,0,"32.89",5682,"2020년 11월 15일 00시","null"
"274","2020-11-15 09:40:45.718",3,215,"충북","忠北","Chungcheongbuk-do",8,184,28,8,0,"13.44",5681,"2020년 11월 15일 00시","null"
"275","2020-11-15 09:40:45.718",4,394,"강원","江原","Gangwon-do",19,273,117,19,0,"25.58",5680,"2020년 11월 15일 00시","null"
"276","2020-11-15 09:40:45.718",104,5956,"경기","京畿","Gyeonggi-do",45,5283,569,41,4,"44.95",5679,"2020년 11월 15일 00시","null"
"277","2020-11-15 09:40:45.718",0,84,"세종","世宗","Sejong",0,82,2,0,0,"24.54",5678,"2020년 11월 15일 00시","null"
"278","2020-11-15 09:40:45.718",2,167,"울산","蔚山","Ulsan",0,161,4,0,0,"14.56",5677,"2020년 11월 15일 00시","null"
"279","2020-11-15 09:40:45.717",6,450,"대전","大田","Daejeon",0,433,11,0,0,"30.53",5676,"2020년 11월 15일 00시","null"
"280","2020-11-15 09:40:45.717",3,556,"광주","光州","Gwangju",9,510,43,7,2,"38.17",5675,"2020년 11월 15일 00시","null"
"281","2020-11-15 09:40:45.717",11,1080,"인천","仁川","Incheon",2,1035,34,2,0,"36.53",5674,"2020년 11월 15일 00시","null"
"282","2020-11-15 09:40:45.717",196,7203,"대구","大邱","Daegu",1,6969,38,0,1,"295.63",5673,"2020년 11월 15일 00시","null"
"283","2020-11-15 09:40:45.717",15,612,"부산","釜山","Busan",0,567,30,0,0,"17.94",5672,"2020년 11월 15일 00시","null"
"284","2020-11-15 09:40:45.717",81,6733,"서울","首<U+5C14>","Seoul",85,5874,778,81,4,"69.17",5671,"2020년 11월 15일 00시","null"
"285","2020-11-15 09:40:45.716",493,28546,"합계","合<U+8BA1>","Total",208,25691,2362,176,32,"55.06",5670,"2020년 11월 15일 00시","null"
"286","2020-11-14 09:35:34.202",0,1920,"검역","隔離區","Lazaretto",21,1527,393,0,21,"-",5669,"2020년 11월 14일 00시","null"
"287","2020-11-14 09:35:34.202",0,62,"제주","<U+6D4E>州","Jeju",0,59,3,0,0,"9.24",5668,"2020년 11월 14일 00시","null"
"288","2020-11-14 09:35:34.202",0,381,"경남","<U+5E86>南","Gyeongsangnam-do",4,315,66,3,1,"11.33",5667,"2020년 11월 14일 00시","null"
"289","2020-11-14 09:35:34.202",57,1596,"경북","<U+5E86>北","Gyeongsangbuk-do",0,1529,10,0,0,"59.94",5666,"2020년 11월 14일 00시","null"
"290","2020-11-14 09:35:34.202",2,229,"전남","全南","Jeollanam-do",13,182,45,13,0,"12.28",5665,"2020년 11월 14일 00시","null"
"291","2020-11-14 09:35:34.201",1,176,"전북","全北","Jeollabuk-do",4,163,12,1,3,"9.68",5664,"2020년 11월 14일 00시","null"
"292","2020-11-14 09:35:34.201",8,693,"충남","忠南","Chungcheongnam-do",11,537,148,11,0,"32.65",5663,"2020년 11월 14일 00시","null"
"293","2020-11-14 09:35:34.201",3,207,"충북","忠北","Chungcheongbuk-do",0,183,21,0,0,"12.94",5662,"2020년 11월 14일 00시","null"
"294","2020-11-14 09:35:34.201",4,375,"강원","江原","Gangwon-do",18,273,98,18,0,"24.34",5661,"2020년 11월 14일 00시","null"
"295","2020-11-14 09:35:34.201",104,5911,"경기","京畿","Gyeonggi-do",49,5261,546,46,3,"44.61",5660,"2020년 11월 14일 00시","null"
"296","2020-11-14 09:35:34.201",0,84,"세종","世宗","Sejong",1,82,2,1,0,"24.54",5659,"2020년 11월 14일 00시","null"
"297","2020-11-14 09:35:34.201",2,167,"울산","蔚山","Ulsan",0,160,5,0,0,"14.56",5658,"2020년 11월 14일 00시","null"
"298","2020-11-14 09:35:34.201",6,450,"대전","大田","Daejeon",2,432,12,2,0,"30.53",5657,"2020년 11월 14일 00시","null"
"299","2020-11-14 09:35:34.201",3,547,"광주","光州","Gwangju",8,510,34,7,1,"37.55",5656,"2020년 11월 14일 00시","null"
"300","2020-11-14 09:35:34.2",11,1078,"인천","仁川","Incheon",1,1035,32,0,1,"36.47",5655,"2020년 11월 14일 00시","null"
"301","2020-11-14 09:35:34.2",196,7202,"대구","大邱","Daegu",0,6969,37,0,0,"295.59",5654,"2020년 11월 14일 00시","null"
"302","2020-11-14 09:35:34.2",15,612,"부산","釜山","Busan",4,566,31,1,3,"17.94",5653,"2020년 11월 14일 00시","null"
"303","2020-11-14 09:35:34.2",80,6648,"서울","首<U+5C14>","Seoul",69,5853,715,63,6,"68.30",5652,"2020년 11월 14일 00시","null"
"304","2020-11-14 09:35:34.2",492,28338,"합계","合<U+8BA1>","Total",205,25636,2210,166,39,"54.66",5651,"2020년 11월 14일 00시","null"
"305","2020-11-13 09:36:19.458",0,1899,"검역","隔離區","Lazaretto",14,1520,379,0,14,"-",5650,"2020년 11월 13일 00시","null"
"306","2020-11-13 09:36:19.458",0,62,"제주","<U+6D4E>州","Jeju",1,59,3,1,0,"9.24",5649,"2020년 11월 13일 00시","null"
"307","2020-11-13 09:36:19.458",0,377,"경남","<U+5E86>南","Gyeongsangnam-do",3,313,64,2,1,"11.22",5648,"2020년 11월 13일 00시","null"
"308","2020-11-13 09:36:19.458",57,1596,"경북","<U+5E86>北","Gyeongsangbuk-do",0,1528,11,0,0,"59.94",5647,"2020년 11월 13일 00시","null"
"309","2020-11-13 09:36:19.458",2,216,"전남","全南","Jeollanam-do",9,180,34,9,0,"11.58",5646,"2020년 11월 13일 00시","null"
"310","2020-11-13 09:36:19.457",1,172,"전북","全北","Jeollabuk-do",0,162,9,0,0,"9.46",5645,"2020년 11월 13일 00시","null"
"311","2020-11-13 09:36:19.457",8,682,"충남","忠南","Chungcheongnam-do",8,535,139,7,1,"32.13",5644,"2020년 11월 13일 00시","null"
"312","2020-11-13 09:36:19.457",3,207,"충북","忠北","Chungcheongbuk-do",1,182,22,0,1,"12.94",5643,"2020년 11월 13일 00시","null"
"313","2020-11-13 09:36:19.457",3,357,"강원","江原","Gangwon-do",23,268,86,23,0,"23.17",5642,"2020년 11월 13일 00시","null"
"314","2020-11-13 09:36:19.457",102,5862,"경기","京畿","Gyeonggi-do",47,5222,538,36,11,"44.24",5641,"2020년 11월 13일 00시","null"
"315","2020-11-13 09:36:19.457",0,83,"세종","世宗","Sejong",1,82,1,1,0,"24.25",5640,"2020년 11월 13일 00시","null"
"316","2020-11-13 09:36:19.457",2,167,"울산","蔚山","Ulsan",0,160,5,0,0,"14.56",5639,"2020년 11월 13일 00시","null"
"317","2020-11-13 09:36:19.457",6,448,"대전","大田","Daejeon",0,432,10,0,0,"30.39",5638,"2020년 11월 13일 00시","null"
"318","2020-11-13 09:36:19.457",3,539,"광주","光州","Gwangju",5,510,26,5,0,"37.00",5637,"2020년 11월 13일 00시","null"
"319","2020-11-13 09:36:19.456",11,1077,"인천","仁川","Incheon",4,1032,34,3,1,"36.43",5636,"2020년 11월 13일 00시","null"
"320","2020-11-13 09:36:19.456",196,7202,"대구","大邱","Daegu",1,6963,43,1,0,"295.59",5635,"2020년 11월 13일 00시","null"
"321","2020-11-13 09:36:19.456",15,608,"부산","釜山","Busan",0,563,30,0,0,"17.82",5634,"2020년 11월 13일 00시","null"
"322","2020-11-13 09:36:19.456",79,6579,"서울","首<U+5C14>","Seoul",74,5826,674,74,0,"67.59",5633,"2020년 11월 13일 00시","null"
"323","2020-11-13 09:36:19.456",488,28133,"합계","合<U+8BA1>","Total",191,25537,2108,162,29,"54.26",5632,"2020년 11월 13일 00시","null"
"324","2020-11-12 09:39:44.842",0,1885,"검역","隔離區","Lazaretto",9,1513,372,0,9,"-",5631,"2020년 11월 12일 00시","null"
"325","2020-11-12 09:39:44.842",0,61,"제주","<U+6D4E>州","Jeju",1,59,2,1,0,"9.09",5630,"2020년 11월 12일 00시","null"
"326","2020-11-12 09:39:44.842",0,374,"경남","<U+5E86>南","Gyeongsangnam-do",4,312,62,3,1,"11.13",5629,"2020년 11월 12일 00시","null"
"327","2020-11-12 09:39:44.842",57,1596,"경북","<U+5E86>北","Gyeongsangbuk-do",1,1527,12,1,0,"59.94",5628,"2020년 11월 12일 00시","null"
"328","2020-11-12 09:39:44.842",2,207,"전남","全南","Jeollanam-do",8,179,26,8,0,"11.10",5627,"2020년 11월 12일 00시","null"
"329","2020-11-12 09:39:44.842",1,172,"전북","全北","Jeollabuk-do",0,162,9,0,0,"9.46",5626,"2020년 11월 12일 00시","null"
"330","2020-11-12 09:39:44.841",8,674,"충남","忠南","Chungcheongnam-do",9,531,135,9,0,"31.76",5625,"2020년 11월 12일 00시","null"
"331","2020-11-12 09:39:44.841",3,206,"충북","忠北","Chungcheongbuk-do",1,180,23,0,1,"12.88",5624,"2020년 11월 12일 00시","null"
"332","2020-11-12 09:39:44.841",3,334,"강원","江原","Gangwon-do",6,266,65,6,0,"21.68",5623,"2020년 11월 12일 00시","null"
"333","2020-11-12 09:39:44.841",101,5815,"경기","京畿","Gyeonggi-do",35,5170,544,34,1,"43.89",5622,"2020년 11월 12일 00시","null"
"334","2020-11-12 09:39:44.841",0,82,"세종","世宗","Sejong",0,82,0,0,0,"23.95",5621,"2020년 11월 12일 00시","null"
"335","2020-11-12 09:39:44.841",2,167,"울산","蔚山","Ulsan",1,159,6,0,1,"14.56",5620,"2020년 11월 12일 00시","null"
"336","2020-11-12 09:39:44.841",6,448,"대전","大田","Daejeon",2,432,10,2,0,"30.39",5619,"2020년 11월 12일 00시","null"
"337","2020-11-12 09:39:44.841",3,534,"광주","光州","Gwangju",6,510,21,6,0,"36.66",5618,"2020년 11월 12일 00시","null"
"338","2020-11-12 09:39:44.841",11,1073,"인천","仁川","Incheon",2,1022,40,2,0,"36.30",5617,"2020년 11월 12일 00시","null"
"339","2020-11-12 09:39:44.84",196,7201,"대구","大邱","Daegu",3,6962,43,2,1,"295.55",5616,"2020년 11월 12일 00시","null"
